date,campus,level,record_type,address,zip,status,violation_count,violations
2025-10-07,YES PREP EAST END SECONDARY,Middle / Jr. High,inspection,8401 LAWNDALE ST LAWNDALE TX,77012,OPEN,0,
2025-10-07,THURGOOD MARSHALL ELEMENTARY,Elementary,inspection,6200 WINFIELD RD HOUSTON TX,77050,OPEN,4,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.11(a)(07) (Violation Corrected On Site) | 3 Houston Ordinance Violation: 20-21.22(a) (Violation) | 4 Houston Ordinance Violation: 20-21.23(g) (Violation Repeat)
2025-10-07,THURGOOD MARSHALL ELEMENTARY,Elementary,grease_trap,6200 WINFIELD RD HOUSTON TX,77050,OPEN,0,
2025-10-07,KATHERINE SMITH ELEMENTARY,Elementary,inspection,4802 CHRYSTELL HOUSTON TX,77092,OPEN,1,1 Houston Ordinance Violation: 20-21.18(c) (Violation)
2025-10-07,KATHERINE SMITH ELEMENTARY,Elementary,grease_trap,4802 CHRYSTELL HOUSTON TX,77092,OPEN,0,
2025-10-07,KATHERINE SMITH ELEMENTARY,Elementary,inspection,4802 CHRYSTELL HOUSTON TX,77092,OPEN,2,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.11(a)(07) (Violation)
2025-10-07,BENBROOK ELEMENTARY SCHOOL,Elementary,grease_trap,4026 BOLIN HOUSTON TX,77092,OPEN,0,
2025-10-07,BENBROOK ELEMENTARY SCHOOL,Elementary,inspection,4026 BOLIN HOUSTON TX,77092,OPEN,1,1 Houston Ordinance Violation: 20-21.23(a) (Violation Repeat)
2025-10-07,BENBROOK ELEMENTARY SCHOOL,Elementary,inspection,4026 BOLIN HOUSTON TX,77092,OPEN,4,1 Houston Ordinance Violation: 20-21.11(a)(07) (Violation) | 2 Houston Ordinance Violation: 20-21.22(a) (Violation) | 3 Houston Ordinance Violation: 20-21.23(a) (Violation) | 4 Houston Ordinance Violation: 20-21.28(a)(01) (Violation)
2025-10-06,ST AUGUSTINE SCHOOL,Middle / Jr. High,inspection,5500 LAUREL CREEK HOUSTON TX,77017,OPEN,3,1 Houston Ordinance Violation: 20-21.21(b) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.22(a) (Violation) | 3 Houston Ordinance Violation: 20-21.23(a) (Violation Repeat)
2025-10-06,ST AUGUSTINE SCHOOL,Middle / Jr. High,inspection,5500 LAUREL CREEK HOUSTON TX,77017,OPEN,1,1 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-10-06,ST AUGUSTINE SCHOOL,Middle / Jr. High,grease_trap,5500 LAUREL CREEK HOUSTON TX,77017,OPEN,0,
2025-10-06,PATTERSON ELEMENTARY,Elementary,inspection,5302 ALLENDALE HOUSTON TX,77017,OPEN,3,1 Houston Ordinance Violation: 20-21.17(a) (Violation) | 2 Houston Ordinance Violation: 20-21.22(a) (Violation) | 3 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-10-06,PATTERSON ELEMENTARY,Elementary,grease_trap,5302 ALLENDALE HOUSTON TX,77017,OPEN,0,
2025-10-06,PATTERSON ELEMENTARY,Elementary,inspection,5302 ALLENDALE HOUSTON TX,77017,OPEN,1,1 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-10-06,MEADOW WOOD ELEMENTARY,Elementary,inspection,14230 MEMORIAL DR HOUSTON TX,77079,OPEN,0,
2025-10-06,MEADOW WOOD ELEMENTARY,Elementary,grease_trap,14230 MEMORIAL DR HOUSTON TX,77079,OPEN,0,
2025-10-06,MEADOW WOOD ELEMENTARY,Elementary,inspection,14230 MEMORIAL DR HOUSTON TX,77079,OPEN,1,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation Repeat)
2025-10-06,GOLFCREST ELEMENTARY,Elementary,grease_trap,7414 FAIRWAY HOUSTON TX,77087,OPEN,0,
2025-10-06,GOLFCREST ELEMENTARY,Elementary,inspection,7414 FAIRWAY HOUSTON TX,77087,OPEN,0,
2025-10-06,GOLFCREST ELEMENTARY,Elementary,inspection,7414 FAIRWAY HOUSTON TX,77087,OPEN,5,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.18(d) (Violation Corrected On Site Repeat) | 3 Houston Ordinance Violation: 20-21.22(a) (Violation) | 4 Houston Ordinance Violation: 20-21.22(f) (Violation) | 5 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-10-06,CHAMBERS ELEMENTARY SCHOOL,Elementary,inspection,10700 CARVEL HOUSTON TX,77072,OPEN,1,1 Houston Ordinance Violation: 20-21.18(d) (Violation)
2025-10-06,CHAMBERS ELEMENTARY SCHOOL,Elementary,grease_trap,10700 CARVEL HOUSTON TX,77072,OPEN,0,
2025-10-06,CHAMBERS ELEMENTARY SCHOOL,Elementary,inspection,10700 CARVEL HOUSTON TX,77072,OPEN,0,
2025-10-06,BEATRICE MAYES INSTITUTE,Elementary,inspection,5807 CALHOUN HOUSTON TX,77021,OPEN,0,
2025-10-06,BEATRICE MAYES INSTITUTE,Elementary,inspection,5807 CALHOUN HOUSTON TX,77021,OPEN,1,1 Houston Ordinance Violation: 47-512(b) (Violation)
2025-10-06,BEATRICE MAYES INSTITUTE,Elementary,inspection,5807 CALHOUN HOUSTON TX,77021,OPEN,3,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.22(a) (Violation) | 3 Houston Ordinance Violation: 20-53(a) (Violation)
2025-10-01,PERSHING MIDDLE SCHOOL,Middle / Jr. High,grease_trap,3838 BLUEBONNET HOUSTON TX,77025,OPEN,0,
2025-10-01,PERSHING MIDDLE SCHOOL,Middle / Jr. High,inspection,3838 BLUEBONNET HOUSTON TX,77025,OPEN,1,1 Houston Ordinance Violation: 20-21.23(a) (Violation Corrected On Site)
2025-10-01,NOTTINGHAM ELEMENTARY SCHOOL,Elementary,inspection,570 NOTTINGHAM OAKS TRL HOUSTON TX,77079,OPEN,0,
2025-10-01,NOTTINGHAM ELEMENTARY SCHOOL,Elementary,inspection,570 NOTTINGHAM OAKS TRL HOUSTON TX,77079,OPEN,0,
2025-10-01,NOTTINGHAM ELEMENTARY SCHOOL,Elementary,inspection,570 NOTTINGHAM OAKS TRL HOUSTON TX,77079,OPEN,2,1 Houston Ordinance Violation: 20-21.03(b)(01) (Violation) | 2 Houston Ordinance Violation: 20-21.19(g) (Violation)
2025-10-01,LIESTMANN ELEMENTARY SCHOOL,Elementary,inspection,7610 SYNOTT HOUSTON TX,77082,OPEN,0,
2025-10-01,LIESTMANN ELEMENTARY SCHOOL,Elementary,grease_trap,7610 SYNOTT HOUSTON TX,77082,OPEN,0,
2025-10-01,LIESTMANN ELEMENTARY SCHOOL,Elementary,inspection,7610 SYNOTT HOUSTON TX,77082,OPEN,0,
2025-10-01,LANTRIP ELEMENTARY,Elementary,inspection,100 TELEPHONE HOUSTON TX,77023,OPEN,5,1 Houston Ordinance Violation: 20-21.07(a)(03) (Violation) | 2 Houston Ordinance Violation: 20-21.10(a) (Violation Repeat) | 3 Houston Ordinance Violation: 20-21.22(a) (Violation) | 4 Houston Ordinance Violation: 20-21.23(a) (Violation) | 5 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-10-01,LANTRIP ELEMENTARY,Elementary,grease_trap,100 TELEPHONE HOUSTON TX,77023,OPEN,0,
2025-10-01,LANTRIP ELEMENTARY,Elementary,inspection,100 TELEPHONE HOUSTON TX,77023,OPEN,2,1 Houston Ordinance Violation: 20-21.18(d) (Violation) | 2 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-10-01,KENNEDY ELEMENTARY,Elementary,grease_trap,400 VICTORIA HOUSTON TX,77022,OPEN,0,
2025-10-01,KENNEDY ELEMENTARY,Elementary,inspection,400 VICTORIA HOUSTON TX,77022,OPEN,0,
2025-10-01,KENNEDY ELEMENTARY,Elementary,inspection,400 VICTORIA HOUSTON TX,77022,OPEN,0,
2025-09-30,WESTCHESTER ACADEMY,Middle / Jr. High,inspection,901 YORKCHESTER HOUSTON TX,77079,OPEN,0,
2025-09-30,WESTCHESTER ACADEMY,Middle / Jr. High,grease_trap,901 YORKCHESTER HOUSTON TX,77079,OPEN,0,
2025-09-30,WESTCHESTER ACADEMY,Middle / Jr. High,inspection,901 YORKCHESTER HOUSTON TX,77079,OPEN,1,1 Houston Ordinance Violation: 20-21.10(a) (Violation)
2025-09-30,WESTCHESTER ACADEMY,Middle / Jr. High,inspection,901 YORKCHESTER HOUSTON TX,77079,OPEN,0,
2025-09-30,TRAVIS ELEMENTARY SCHOOL,Elementary,inspection,3311 BEAUCHAMP HOUSTON TX,77009,OPEN,1,1 Houston Ordinance Violation: 20-21.22(a) (Violation Corrected On Site)
2025-09-30,TRAVIS ELEMENTARY SCHOOL,Elementary,inspection,3311 BEAUCHAMP HOUSTON TX,77009,OPEN,1,1 Houston Ordinance Violation: 20-21.19(d) (Violation)
2025-09-30,TRAVIS ELEMENTARY SCHOOL,Elementary,grease_trap,3311 BEAUCHAMP HOUSTON TX,77009,OPEN,0,
2025-09-30,SHERWOOD ELEMENTARY SCHOOL,Elementary,inspection,1700 SHERWOOD FOREST HOUSTON TX,77043,OPEN,0,
2025-09-30,SHERWOOD ELEMENTARY SCHOOL,Elementary,grease_trap,1700 SHERWOOD FOREST HOUSTON TX,77043,OPEN,0,
2025-09-30,SHERWOOD ELEMENTARY SCHOOL,Elementary,inspection,1700 SHERWOOD FOREST HOUSTON TX,77043,OPEN,1,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation)
2025-09-30,RUCKER ELEMENTARY SCHOOL,Middle / Jr. High,inspection,5201 VINETT HOUSTON TX,77017,OPEN,2,1 Houston Ordinance Violation: 20-21.17(a) (Violation) | 2 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-09-30,RUCKER ELEMENTARY SCHOOL,Middle / Jr. High,inspection,5201 VINETT HOUSTON TX,77017,OPEN,3,1 Houston Ordinance Violation: 20-21.10(a) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.18(d) (Violation) | 3 Houston Ordinance Violation: 20-21.22(a) (Violation Repeat)
2025-09-30,RUCKER ELEMENTARY SCHOOL,Middle / Jr. High,grease_trap,5201 VINETT HOUSTON TX,77017,OPEN,0,
2025-09-30,MANDARIN IMMERSION MAGNATE SCHOOL,Middle / Jr. High,inspection,5445 W ALABAMA ST HOUSTON TX,77056,OPEN,3,1 Houston Ordinance Violation: 20-21.21(b) (Violation) | 2 Houston Ordinance Violation: 20-21.22(a) (Violation) | 3 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-09-30,MANDARIN IMMERSION MAGNATE SCHOOL,Middle / Jr. High,inspection,5445 W ALABAMA ST HOUSTON TX,77056,OPEN,2,1 Houston Ordinance Violation: 20-21.22(a) (Violation) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-09-30,MANDARIN IMMERSION MAGNATE SCHOOL,Middle / Jr. High,grease_trap,5445 W ALABAMA ST HOUSTON TX,77056,OPEN,0,
2025-09-30,KETELSEN ELEMENTARY,Elementary,inspection,600 QUITMAN HOUSTON TX,77009,OPEN,1,1 Houston Ordinance Violation: 20-21.22(f) (Violation Repeat)
2025-09-30,KETELSEN ELEMENTARY,Elementary,grease_trap,600 QUITMAN HOUSTON TX,77009,OPEN,0,
2025-09-30,HELMS ELEMENTARY,Elementary,inspection,503 W 21ST ST HOUSTON TX,77008,OPEN,0,
2025-09-30,BARRICK ELEMENTARY,Elementary,grease_trap,12001 WINFREY HOUSTON TX,77076,OPEN,0,
2025-09-30,BARRICK ELEMENTARY,Elementary,inspection,12001 WINFREY HOUSTON TX,77076,OPEN,0,
2025-09-30,BARRICK ELEMENTARY,Elementary,inspection,12001 WINFREY HOUSTON TX,77076,OPEN,1,1 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-09-29,YOUENS ELEMENTARY SCHOOL,Elementary,inspection,12141 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-09-29,YOUENS ELEMENTARY SCHOOL,Elementary,inspection,12141 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-09-29,YOUENS ELEMENTARY SCHOOL,Elementary,grease_trap,12141 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-09-29,YES PREP NORTHWEST SECONDARY,Middle / Jr. High,inspection,14741 YORKTOWN PLAZA DR HOUSTON TX,77040,OPEN,0,
2025-09-29,BENDWOOD ELEMENTARY SCHOOL,Elementary,grease_trap,12750 KIMBERLY HOUSTON TX,77024,OPEN,0,
2025-09-29,BENDWOOD ELEMENTARY SCHOOL,Elementary,inspection,12750 KIMBERLY HOUSTON TX,77024,OPEN,3,1 Houston Ordinance Violation: 20-21.17(a) (Violation) | 2 Houston Ordinance Violation: 20-21.19(g) (Violation) | 3 Houston Ordinance Violation: 20-53(f) (Violation)
2025-09-26,YES PREP NORTHWEST SECONDARY,Middle / Jr. High,inspection,14741 YORKTOWN PLAZA DR HOUSTON TX,77040,OPEN,0,
2025-09-25,HELMS ELEMENTARY,Elementary,inspection,503 W 21ST ST HOUSTON TX,77008,OPEN,1,1 Houston Ordinance Violation: 20-21.12(g) (Violation)
2025-09-25,HELMS ELEMENTARY,Elementary,inspection,503 W 21ST ST HOUSTON TX,77008,OPEN,2,1 Houston Ordinance Violation: 20-21.05(f)(02) (Violation) | 2 Houston Ordinance Violation: 20-21.11(a)(08)c[04] (Violation)
2025-09-25,HELMS ELEMENTARY,Elementary,grease_trap,503 W 21ST ST HOUSTON TX,77008,OPEN,0,
2025-09-25,HAMILTON JR HIGH,Middle / Jr. High,grease_trap,139 E 20TH HOUSTON TX,77008,OPEN,0,
2025-09-25,HAMILTON JR HIGH,Middle / Jr. High,inspection,139 E 20TH HOUSTON TX,77008,OPEN,1,1 Houston Ordinance Violation: 20-21.11(a)(07) (Violation Repeat)
2025-09-25,HAMILTON JR HIGH,Middle / Jr. High,inspection,139 E 20TH HOUSTON TX,77008,OPEN,5,1 Houston Ordinance Violation: 20-21.10(a) (Violation) | 2 Houston Ordinance Violation: 20-21.11(a)(08)c[04] (Violation Corrected On Site) | 3 Houston Ordinance Violation: 20-21.11(a)(07) (Violation) | 4 Houston Ordinance Violation: 20-21.23(g) (Violation) | 5 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-09-24,YES PREP NORTHLINE,Middle / Jr. High,inspection,441 LITTLE YORK RD HOUSTON TX,77076,OPEN,0,
2025-09-24,YES PREP NORTHLINE,Middle / Jr. High,inspection,441 LITTLE YORK RD HOUSTON TX,77076,OPEN,0,
2025-09-24,YES PREP NORTHLINE,Middle / Jr. High,inspection,441 LITTLE YORK RD HOUSTON TX,77076,OPEN,0,
2025-09-24,RIDGECREST ELEMENTARY SCHOOL,Elementary,grease_trap,2015 RIDGECREST HOUSTON TX,77055,OPEN,0,
2025-09-24,RIDGECREST ELEMENTARY SCHOOL,Elementary,inspection,2015 RIDGECREST HOUSTON TX,77055,OPEN,2,1 Houston Ordinance Violation: 20-21.19(b) (Violation) | 2 Houston Ordinance Violation: 20-21.19(g) (Violation)
2025-09-24,BRIARGROVE ELEMENTARY SCHOOL,Elementary,grease_trap,6145 SAN FELIPE HOUSTON TX,77057,OPEN,0,
2025-09-24,BRIARGROVE ELEMENTARY SCHOOL,Elementary,inspection,6145 SAN FELIPE HOUSTON TX,77057,OPEN,2,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.19(c) (Violation)
2025-09-24,BRIARGROVE ELEMENTARY SCHOOL,Elementary,inspection,6145 SAN FELIPE HOUSTON TX,77057,OPEN,4,1 Houston Ordinance Violation: 20-21.23(g) (Violation) | 2 Houston Ordinance Violation: 20-21.26(b) (Violation) | 3 Houston Ordinance Violation: 20-53(b) (Violation Corrected On Site) | 4 Houston Ordinance Violation: 20-56(a) (Violation)
2025-09-23,YES PREP AIRLINE ELEMENTARY,Elementary,inspection,5815 AIRLINE DR HOUSTON TX,77076,OPEN,1,1 Houston Ordinance Violation: 47-512(b) (Violation Repeat)
2025-09-23,YES PREP AIRLINE ELEMENTARY,Elementary,inspection,5815 AIRLINE DR HOUSTON TX,77076,OPEN,0,
2025-09-23,YES PREP AIRLINE ELEMENTARY,Elementary,inspection,5815 AIRLINE DR HOUSTON TX,77076,OPEN,3,1 Houston Ordinance Violation: 20-21.10(a) (Violation) | 2 Houston Ordinance Violation: 20-21.19(g) (Violation Repeat) | 3 Houston Ordinance Violation: 20-53(a) (Violation Repeat)
2025-09-23,WILCHESTER ELEMENTARY SCHOOL,Elementary,inspection,13618 SAINT MARY'S HOUSTON TX,77079,OPEN,0,
2025-09-23,WILCHESTER ELEMENTARY SCHOOL,Elementary,grease_trap,13618 SAINT MARY'S HOUSTON TX,77079,OPEN,0,
2025-09-23,WILCHESTER ELEMENTARY SCHOOL,Elementary,inspection,13618 SAINT MARY'S HOUSTON TX,77079,OPEN,2,1 Houston Ordinance Violation: 20-20(c) (Violation) | 2 Houston Ordinance Violation: 20-21.20(a)(03) (Violation)
2025-09-23,SYLVAN RODRIGUEZ ELEM SCHOOL,Elementary,inspection,5858 CHIMNEY ROCK HOUSTON TX,77081,OPEN,3,1 Houston Ordinance Violation: 20-21.10(m) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.19(d) (Violation) | 3 Houston Ordinance Violation: 20-21.19(c) (Violation)
2025-09-23,SYLVAN RODRIGUEZ ELEM SCHOOL,Elementary,inspection,5858 CHIMNEY ROCK HOUSTON TX,77081,OPEN,2,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.17(a) (Violation)
2025-09-23,SYLVAN RODRIGUEZ ELEM SCHOOL,Elementary,grease_trap,5858 CHIMNEY ROCK HOUSTON TX,77081,OPEN,0,
2025-09-23,OUTLEY ELEMENTARY,Elementary,inspection,12355 RICHMOND HOUSTON TX,77082,OPEN,1,1 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-09-23,OUTLEY ELEMENTARY,Elementary,grease_trap,12355 RICHMOND HOUSTON TX,77082,OPEN,0,
2025-09-23,OUTLEY ELEMENTARY,Elementary,inspection,12355 RICHMOND HOUSTON TX,77082,OPEN,0,
2025-09-23,MARCELLA ELEMENTARY,Middle / Jr. High,inspection,16250 COTILLION DR HOUSTON TX,77060,OPEN,2,1 Houston Ordinance Violation: 20-21.11(a)(07) (Violation) | 2 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-09-23,MARCELLA ELEMENTARY,Middle / Jr. High,grease_trap,16250 COTILLION DR HOUSTON TX,77060,OPEN,0,
2025-09-23,CAGE ELEMENTARY,Elementary,inspection,4520 LEELAND HOUSTON TX,77023,OPEN,1,1 Houston Ordinance Violation: 20-21.23(a) (Violation Repeat)
2025-09-23,CAGE ELEMENTARY,Elementary,inspection,4520 LEELAND HOUSTON TX,77023,OPEN,6,1 Houston Ordinance Violation: 20-20(c) (Violation) | 2 Houston Ordinance Violation: 20-21.22(a) (Violation) | 3 Houston Ordinance Violation: 20-21.23(a) (Violation) | 4 Houston Ordinance Violation: 20-21.23(g) (Violation) | 5 Houston Ordinance Violation: 20-21.23(a) (Violation) | 6 Houston Ordinance Violation: 20-53(b) (Violation)
2025-09-23,CAGE ELEMENTARY,Elementary,grease_trap,4520 LEELAND HOUSTON TX,77023,OPEN,0,
2025-09-23,BLACK ELEMENTARY,Elementary,inspection,160 MILLSTREAM HOUSTON TX,77060,OPEN,5,1 Houston Ordinance Violation: 20-21.11(a)(07) (Violation) | 2 Houston Ordinance Violation: 20-21.20(a)(03) (Violation Repeat) | 3 Houston Ordinance Violation: 20-21.21(b) (Violation) | 4 Houston Ordinance Violation: 20-21.23(g) (Violation Repeat) | 5 Houston Ordinance Violation: 20-21.28(e) (Violation)
2025-09-23,BLACK ELEMENTARY,Elementary,grease_trap,160 MILLSTREAM HOUSTON TX,77060,OPEN,0,
2025-09-22,ST. MARY'S CATHOLIC CHURCH CAFE',Middle / Jr. High,inspection,3006 ROSEDALE ST HOUSTON TX,77004,OPEN,8,1 Houston Ordinance Violation: 20-21.03(b)(01) (Violation) | 2 Houston Ordinance Violation: 20-21.17(c) (Violation) | 3 Houston Ordinance Violation: 20-21.18(c) (Violation) | 4 Houston Ordinance Violation: 20-21.19(g) (Violation) | 5 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 6 Houston Ordinance Violation: 20-21.20(b)(03) (Violation) | 7 Houston Ordinance Violation: 20-21.21(b) (Violation) | 8 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-09-22,MEMORIAL ELEMENTARY SCHOOL,Middle / Jr. High,inspection,6401 ARNOT HOUSTON TX,77007,OPEN,3,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.20(b)(03) (Violation) | 3 Houston Ordinance Violation: 20-21.22(a) (Violation)
2025-09-22,MEMORIAL ELEMENTARY SCHOOL,Middle / Jr. High,inspection,6401 ARNOT HOUSTON TX,77007,OPEN,1,1 Houston Ordinance Violation: 20-21.10(a) (Violation)
2025-09-22,MEMORIAL ELEMENTARY SCHOOL,Middle / Jr. High,grease_trap,6401 ARNOT HOUSTON TX,77007,OPEN,0,
2025-09-19,THE EMERY/WEINER SCHOOL,Middle / Jr. High,inspection,9825 STELLA LINK HOUSTON TX,77025,OPEN,0,
2025-09-19,HERRERA ELEMENTARY SCHOOL,Elementary,grease_trap,525 BENNINGTON HOUSTON TX,77022,OPEN,0,
2025-09-19,HERRERA ELEMENTARY SCHOOL,Elementary,inspection,525 BENNINGTON HOUSTON TX,77022,OPEN,0,
2025-09-19,HERRERA ELEMENTARY SCHOOL,Elementary,inspection,525 BENNINGTON HOUSTON TX,77022,OPEN,2,1 Houston Ordinance Violation: 20-21.21(b) (Violation) | 2 Houston Ordinance Violation: 20-21.21(d) (Violation)
2025-09-17,SHADYDALE ELEMENTARY SCHOOL,Elementary,inspection,5905 TIDWELL RD HOUSTON TX,77016,OPEN,3,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 2 Houston Ordinance Violation: 20-21.21(d) (Violation Corrected On Site) | 3 Houston Ordinance Violation: 20-21.23(g) (Violation Repeat)
2025-09-17,SHADYDALE ELEMENTARY SCHOOL,Elementary,grease_trap,5905 TIDWELL RD HOUSTON TX,77016,OPEN,0,
2025-09-17,GARDEN VILLAS ELEMENTARY,Elementary,inspection,7185 SANTA FE HOUSTON TX,77061,OPEN,1,1 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-09-17,GARDEN VILLAS ELEMENTARY,Elementary,inspection,7185 SANTA FE HOUSTON TX,77061,OPEN,0,
2025-09-17,GARDEN VILLAS ELEMENTARY,Elementary,grease_trap,7185 SANTA FE HOUSTON TX,77061,OPEN,0,
2025-09-17,DECHAUMES ELEMENTARY,Elementary,grease_trap,155 COOPER HOUSTON TX,77076,OPEN,0,
2025-09-17,DECHAUMES ELEMENTARY,Elementary,inspection,155 COOPER HOUSTON TX,77076,OPEN,0,
2025-09-17,DECHAUMES ELEMENTARY,Elementary,inspection,155 COOPER HOUSTON TX,77076,OPEN,2,1 Houston Ordinance Violation: 20-21.28(e) (Violation) | 2 Houston Ordinance Violation: 20-53(g) (Violation)
2025-09-16,WEST FORK HIGH SCHOOL,High School,inspection,180 SORTERS MCCLELLAN RD KINGWOOD TX,77339,OPEN,7,1 Houston Ordinance Violation: 20-21.05(f)(02) (Violation) | 2 Houston Ordinance Violation: 20-21.10(a)(07) (Violation Corrected On Site) | 3 Houston Ordinance Violation: 20-21.11(a)(07) (Violation) | 4 Houston Ordinance Violation: 20-21.20(a)(03) (Violation Repeat) | 5 Houston Ordinance Violation: 20-21.22(a) (Violation) | 6 Houston Ordinance Violation: 20-21.23(g) (Violation) | 7 Houston Ordinance Violation: 21-244(a) (Violation Repeat)
2025-09-16,WEST FORK HIGH SCHOOL,High School,inspection,180 SORTERS MCCLELLAN RD KINGWOOD TX,77339,OPEN,0,
2025-09-16,VALLEY OAKS ELEMENTARY,Elementary,grease_trap,8390 WESTVIEW DR HOUSTON TX,77055,OPEN,0,
2025-09-16,VALLEY OAKS ELEMENTARY,Elementary,inspection,8390 WESTVIEW DR HOUSTON TX,77055,OPEN,0,
2025-09-16,THORNWOOD ELEMENTARY SCHOOL,Elementary,inspection,14400 FERN HOUSTON TX,77079,OPEN,0,
2025-09-16,THORNWOOD ELEMENTARY SCHOOL,Elementary,grease_trap,14400 FERN HOUSTON TX,77079,OPEN,0,
2025-09-16,THORNWOOD ELEMENTARY SCHOOL,Elementary,inspection,14400 FERN HOUSTON TX,77079,OPEN,1,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation)
2025-09-16,THE DREAM CENTER HOUSTON,Middle / Jr. High,inspection,6651 HAWES HOUSTON TX,77396,OPEN,12,1 Houston Ordinance Violation: 20-19(d) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 20-20(c) (Violation) | 3 Houston Ordinance Violation: 20-21.04(j) (Violation Corrected On Site) | 4 Houston Ordinance Violation: 20-21.10(m) (Violation) | 5 Houston Ordinance Violation: 20-21.19(c) (Violation) | 6 Houston Ordinance Violation: 20-21.19(c) (Violation Repeat) | 7 Houston Ordinance Violation: 20-21.20(a)(03) (Violation Repeat) | 8 Houston Ordinance Violation: 20-21.22(a) (Violation Repeat) | 9 Houston Ordinance Violation: 20-26(c) (Violation Repeat) | 10 Houston Ordinance Violation: 20-36(a) (Violation Repeat) | 11 Houston Ordinance Violation: 20-56(a) (Violation Repeat) | 12 Houston Ordinance Violation: 21-244(a) (Violation)
2025-09-16,THE DREAM CENTER HOUSTON,Middle / Jr. High,inspection,6651 HAWES HOUSTON TX,77396,OPEN,0,
2025-09-16,LOVE ELEMENTARY,Elementary,grease_trap,1120 W 13TH HOUSTON TX,77008,OPEN,0,
2025-09-16,LOVE ELEMENTARY,Elementary,inspection,1120 W 13TH HOUSTON TX,77008,OPEN,3,1 Houston Ordinance Violation: 20-21.19(d) (Violation) | 2 Houston Ordinance Violation: 20-21.22(a) (Violation) | 3 Houston Ordinance Violation: 20-21.23(g) (Violation Repeat)
2025-09-16,LOVE ELEMENTARY,Elementary,inspection,1120 W 13TH HOUSTON TX,77008,OPEN,1,1 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-09-16,FIELD ELEMENTARY,Elementary,inspection,703 E 17TH HOUSTON TX,77008,OPEN,4,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.18(d) (Violation) | 3 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 4 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-09-16,FIELD ELEMENTARY,Elementary,grease_trap,703 E 17TH HOUSTON TX,77008,OPEN,0,
2025-09-16,FIELD ELEMENTARY,Elementary,inspection,703 E 17TH HOUSTON TX,77008,OPEN,5,1 Houston Ordinance Violation: 20-21.11(a)(07) (Violation) | 2 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 3 Houston Ordinance Violation: 20-21.22(a) (Violation) | 4 Houston Ordinance Violation: 20-21.23(g) (Violation) | 5 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-09-16,BUSSEY ELEMENTARY,Elementary,grease_trap,11555 AIRLINE DR HOUSTON TX,77037,OPEN,0,
2025-09-16,BUSSEY ELEMENTARY,Elementary,inspection,11555 AIRLINE DR HOUSTON TX,77037,OPEN,0,
2025-09-16,BUSSEY ELEMENTARY,Elementary,inspection,11555 AIRLINE DR HOUSTON TX,77037,OPEN,2,1 Houston Ordinance Violation: 20-21.10(a) (Violation) | 2 Houston Ordinance Violation: 20-21.20(a)(03) (Violation)
